0.00, -3308, -6656, 11052, -207, -371, 255
0.10, -1068, -8640, 15424, 225, -149, 904
0.16, -2744, -8236, 13604, 566, -235, 1480
0.27, -6196, -3916, 16952, 350, 144, 711
0.33, -4392, -3792, 11632, 141, 52, 314
0.39, -9104, -2900, 13928, 250, 310, -32
0.44, -9888, -3076, 14972, 13, 147, 250
0.52, -7696, -3464, 9816, -20, -210, 18
0.56, -7116, -4884, 12632, 30, -220, 233
0.61, -6552, -5688, 15400, 1, -157, 79
0.68, -5004, -6076, 13320, 354, 227, 12
0.73, -5492, -1960, 11764, 452, 151, 151
0.77, -7032, -2032, 14080, 131, -229, 561
0.79, -8028, -2956, 15432, -69, -428, 954
0.84, -5780, -3308, 15416, -53, -662, 1148
0.92, -284, -352, 15196, 385, 642, 1085
1.00, -5464, -80, 15912, -83, 879, 738
1.05, -8736, -2068, 13900, -286, 723, 363
1.06, -9624, -2624, 11888, -283, 531, 305
1.09, -11044, -3484, 12008, -398, 27, 184
1.15, -11976, -1908, 14368, -556, -206, 167
1.17, -9712, -4196, 15280, -335, -276, 344
1.22, -7580, -3484, 13636, 77, -366, 502
1.26, -8108, -2412, 11996, 131, -478, 411
1.30, -7920, -252, 14612, -264, -305, 190
1.38, -5108, -2992, 14208, 74, 326, 46
1.43, -6824, -2364, 14908, 85, 323, 11
1.48, -8244, -3128, 13632, 255, 187, 22
1.52, -7352, -2756, 13104, -76, 7, 85
1.56, -6616, -2992, 14408, -24, -33, 75
1.60, -7100, -2800, 14368, 23, -10, 84
1.64, -6812, -2732, 14532, 13, -2, 97
1.66, -6636, -2892, 14072, 37, 1, 103
1.68, -6468, -2428, 13876, 52, 19, 97
1.72, -6232, -2296, 13924, 58, 58, 64
1.75, -6688, -2584, 14084, 64, 86, 36
1.81, -6948, -2344, 14136, 50, 35, 35
1.86, -7168, -3036, 14260, 37, 44, 40
1.91, -6668, -3224, 13680, -3, -6, 11
1.95, -6992, -2536, 13848, -8, -41, 15
1.97, -6996, -2644, 14228, 8, -51, 255
1.99, -6560, -2768, 13888, 22, -45, -23
2.03, -6552, -2520, 14272, 32, -15, -38
2.05, -6696, -2512, 14300, 44, -11, -28
2.09, -6408, -2596, 14208, 59, -7, -2
2.13, -6532, -2688, 14064, 64, -13, 12
2.16, -6676, -2600, 14160, 51, 2, 15
2.18, -6892, -2468, 13968, 33, -14, 36
2.24, -6056, -2324, 13860, 42, -2, 17
2.28, -6028, -1924, 14124, 47, 22, 0
2.30, -6268, -2120, 14652, 19, 48, 3
2.35, -6024, -2396, 14244, 4, 67, -16
2.39, -6204, -2696, 14232, 18, 84, -40
2.41, -6312, -2832, 14240, 18, 80, -62
2.44, -6044, -3068, 13912, 3, 83, -90
2.47, -5704, -2188, 14232, -29, 170, -132
2.51, -6124, -2376, 13964, 14, 338, -259
2.55, -6428, -2452, 12648, 84, 418, -460
2.58, -7052, -2796, 13232, 136, 103, -606
2.64, -8884, -3288, 15132, 8, 41, -639
2.67, -8144, -3548, 15536, 46, 209, -757
2.71, -6552, -3168, 13596, 466, 519, -946
2.75, -8008, -3556, 12836, 620, 506, -1010
2.78, -9596, -3680, 12004, 1207, -677, -1070
2.86, -7800, -512, 13360, 747, -601, -838
2.89, -6984, -1460, 16652, 471, -611, -797
2.91, -4980, -2768, 13064, 155, -407, -921
2.98, -2460, -1972, 14460, 155, -211, -810
3.01, -2296, -944, 18312, -75, -165, -595
3.07, -2252, -64, 15924, 40, 218, -576
3.10, -1128, -3912, 13984, 884, 1420, -942
3.17, -2668, -3148, 10752, 405, 790, -1184
3.23, -14672, -4364, 19172, 314, 336, -1183
3.28, -9716, -3236, 15404, 550, -142, -1534
3.30, -6988, -2592, 14484, 715, -20, -1654
3.32, -7356, -1192, 6120, 895, -248, -1718
3.37, -14908, 4204, 13304, 559, -1182, -1627
3.44, 472, 144, 21120, -59, -1104, -907
3.50, 4152, 1616, 24188, -588, -15, -732
