0.00, 1428, -2428, 12636, -317, 51, 146
0.25, 2356, 1064, 11448, 476, 24, -2
0.37, -6312, -2944, 18684, -173, -1302, 718
0.50, 9252, -2364, 11136, -26, -1696, 1820
0.57, 32767, 32767, 2668, 148, 987, 599
0.62, 4900, 6396, 10052, -115, -454, 597
0.72, 9316, -5448, 9300, 577, -2, 1071
0.78, 9812, 2192, 12880, 609, 112, 1211
0.86, 11104, -7764, 14204, 1442, 1402, 1340
0.88, 6204, -1184, 18120, 867, 75, 1208
1.05, 7752, -1136, 10656, 1318, 611, 1502
1.13, 5880, 1716, 15240, 1373, 1252, 2258
1.17, -140, 9032, 16312, 736, 1687, 2496
1.25, -8396, 5872, 15344, -954, 303, 3392
1.35, 2972, 8672, 18172, -1244, -29, 2645
1.41, 2028, -3576, 16560, 190, -284, 1882
1.47, -2972, -4088, 11380, 838, -1860, 1635
1.55, 13352, 2312, 17088, 920, -1166, 2036
1.62, 15336, -156, 11172, 805, 812, 2162
1.66, 17136, 8080, 7940, 693, 2149, 1289
1.72, 956, 6796, 15192, 470, 1661, 910
1.76, -3420, 5920, 9048, 426, 926, 971
1.78, -3044, 5336, 13424, 123, 56, 1323
1.82, -2432, 2564, 17924, -79, -352, 2099
1.84, 1112, -3800, 16092, -394, -478, 2612
1.88, 5540, 680, 18156, -470, -61, 2653
1.92, 7432, 3592, 14712, -172, 663, 2505
1.96, 7092, 6504, 12460, -320, 870, 2464
1.99, 4776, 7264, 10972, -264, 1064, 2604
2.04, -2732, -6728, 19460, 834, 648, 1013
2.12, 4492, -1672, 18924, 95, 1155, -303
2.16, 7440, 1668, 13852, 274, 2129, -1163
2.19, 4820, -3948, 14476, 265, 2211, -1534
2.22, -3024, -5616, 12052, 239, 2176, -1540
2.24, -5444, -6076, 9868, 370, 1976, -2042
2.27, -10640, -3048, 11908, 501, 1036, -2726
2.31, -9860, -1360, 16348, 378, -84, -3005
2.36, -4652, -3236, 12936, 858, -218, -3016
2.41, -7372, 3252, 15620, 805, 173, -2970
2.44, -7524, 4444, 13116, 378, 686, -2149
