0.00, -12324, -4972, 10420, 23, 51, 6
0.05, -12404, -4768, 9520, 78, 58, 40
0.13, -11976, -3948, 9008, 30, 36, -17
0.20, -12408, -4620, 10324, 26, 49, 17
0.29, -12344, -4664, 9560, 86, 59, 16
0.38, -12020, -3880, 9020, 53, 34, -7
0.40, -12104, -3956, 9496, 36, 29, -17
0.42, -12188, -4188, 9704, 18, 41, -18
0.44, -12288, -4420, 10144, 20, 43, -17
0.46, -12056, -4696, 10124, 18, 45, -15
0.49, -12540, -5172, 10048, 34, 48, -7
0.50, -12408, -5372, 10192, 50, 43, 22
0.54, -12340, -4848, 9708, 78, 49, 28
0.56, -12228, -4028, 9576, 87, 60, 38
0.59, -12280, -3704, 9372, 80, 49, 26
0.62, -12256, -3928, 9144, 65, 26, 0
0.64, -12080, -4040, 9168, 56, 19, -15
0.67, -12152, -4192, 9720, 27, 29, -17
0.68, -12292, -4456, 9888, 29, 38, -11
0.70, -12392, -4672, 10136, 26, 43, -10
0.72, -12252, -4896, 10040, 35, 39, -10
0.74, -12336, -5192, 10024, 48, 44, 6
0.76, -12388, -5216, 9988, 59, 42, 21
0.78, -12496, -4816, 9672, 65, 34, 21
0.80, -12148, -4328, 9544, 80, 40, 30
0.82, -12220, -4068, 9668, 81, 54, 41
0.84, -12220, -3944, 9588, 74, 50, 34
0.86, -12312, -3932, 9388, 68, 34, 5
0.89, -12104, -3964, 9284, 48, 24, -8
0.91, -12152, -4008, 9548, 36, 31, -15
0.93, -12236, -4284, 9924, 26, 39, -10
0.95, -12208, -4500, 10020, 26, 43, -19
0.97, -12288, -4772, 10168, 30, 44, -17
0.99, -12256, -5144, 10380, 38, 54, 10
1.01, -12312, -5296, 9952, 41, 51, 12
1.03, -12248, -4920, 9768, 63, 59, 27
1.06, -12236, -4296, 9600, 72, 72, 45
1.07, -12132, -3912, 9484, 79, 77, 48
1.09, -12180, -3732, 9332, 72, 68, 36
1.11, -12152, -3600, 9112, 52, 57, 15
1.13, -12024, -3940, 9080, 35, 46, -8
1.15, -12068, -4008, 9384, 17, 58, -20
1.17, -12368, -4252, 9948, 6, 68, -19
1.19, -12504, -4508, 10004, 6, 66, -18
1.21, -12532, -4812, 10140, 12, 65, -23
1.22, -12484, -5176, 10112, 21, 63, -18
1.25, -12640, -5600, 9892, 51, 64, 5
1.27, -12456, -4900, 9436, 70, 58, 18
1.30, -12296, -4244, 9540, 83, 62, 37
1.31, -12240, -3844, 9472, 76, 67, 43
1.33, -12248, -3772, 9296, 56, 60, 28
1.36, -12232, -3952, 9132, 38, 57, 252
1.38, -12204, -4056, 9212, 32, 51, -30
1.39, -12156, -4212, 9384, 18, 53, -37
1.41, -12340, -4104, 9624, 20, 61, -34
1.43, -12664, -4668, 9868, 24, 57, -42
1.45, -12688, -4788, 9876, 28, 43, -44
1.47, -12628, -5528, 9960, 34, 22, -21
1.49, -12948, -6072, 9276, 80, 1, -9
1.51, -12960, -5844, 8980, 126, -28, -26
1.53, -13088, -5184, 9380, 114, -46, -12
1.55, -13340, -4924, 9504, 132, -39, 0
1.57, -13820, -4484, 9332, 164, -63, 11
1.58, -13548, -4148, 8932, 201, -91, 20
1.60, -13180, -3744, 8928, 196, -128, 18
1.62, -13132, -3920, 8680, 173, -211, 20
1.64, -13064, -3964, 8952, 145, -263, 21
1.66, -13432, -4252, 9324, 126, -355, 29
1.68, -13736, -4900, 10116, 159, -455, 45
1.70, -13616, -5088, 9640, 173, -496, 64
1.71, -13764, -5136, 9836, 146, -531, 85
1.73, -12816, -5316, 9952, 181, -554, 81
1.75, -12264, -5148, 9896, 203, -567, 70
1.77, -11484, -4360, 10080, 239, -557, 69
1.79, -11068, -4388, 9944, 275, -549, 68
1.81, -11092, -4176, 10388, 325, -565, 51
1.83, -10908, -3748, 10712, 354, -610, 9
1.84, -10660, -3812, 10896, 340, -629, -24
1.86, -10728, -3364, 11552, 325, -585, -35
1.88, -10168, -3136, 11852, 303, -557, -46
1.90, -10044, -3036, 12176, 265, -505, -73
1.92, -10396, -3064, 12476, 239, -767, -126
1.94, -10580, -3600, 12332, 277, -547, -163
