0.00, 35.062
1.91, 35.062
3.83, 35.062
5.73, 35.062
7.65, 35.062
9.57, 35.062
11.49, 35.062
13.42, 35.062
15.35, 35.062
17.26, 35.062
19.17, 35.062
21.13, 35.062
23.02, 35.062
24.93, 35.125
26.85, 35.062
28.78, 35.062
30.72, 35.062
32.61, 35.125
34.53, 35.125
36.46, 35.125
38.37, 35.125
40.29, 35.125
42.21, 35.125
44.13, 35.125
46.05, 35.125
47.98, 35.125
49.89, 35.125
51.81, 35.125
53.73, 35.125
55.66, 35.125
57.57, 35.125
59.50, 35.125
