0.00, -1508, -44, 16476, 13, 8, 12
0.13, -1500, 228, 16524, 14, 9, 13
0.24, -1304, -28, 16164, 13, 10, 12
0.35, -1248, 240, 16248, 20, 21, 16
0.46, -1488, -88, 16544, 16, 5, 11
0.56, -1624, -64, 16488, 13, -4, 6
0.67, -1524, -52, 16452, 11, -4, 11
0.78, -1480, -104, 16276, 12, -2, 11
0.88, -1372, -68, 16260, 14, 7, 14
0.99, -1472, -76, 16392, 19, 10, 10
1.10, -1472, -120, 16524, 18, 4, 11
1.20, -1776, -224, 16520, 17, -3, 12
1.31, -1664, 40, 16388, 13, -2, 13
1.42, -1408, -68, 16340, 16, 8, 17
1.53, -1768, 36, 16460, 11, -18, 10
1.64, -1420, 224, 16252, 11, 3, 10
1.75, -1420, -140, 16340, 15, 6, 15
1.86, -1576, -108, 16540, 14, -6, 13
1.97, -1420, -68, 16200, 15, 10, 11
2.08, -1332, -100, 16300, 19, 15, 14
2.19, -1044, -160, 16108, 19, 27, 12
2.30, -1304, -4, 16428, 12, 0, 14
2.41, -1408, 16, 16140, 14, 8, 11
2.52, -1252, -80, 16344, 13, -4, 14
2.64, -1396, -32, 16116, 14, 11, 12
2.75, -1104, -180, 16412, 16, 12, 8
2.86, -1684, -32, 16444, 13, -7, 11
2.97, -1328, -52, 16256, 15, 5, 11
3.08, -1260, -72, 16340, 14, 14, 12
3.19, -1516, -136, 16564, 10, -3, 10
3.30, -1756, -124, 16276, 12, 2, 11
3.40, -1304, -40, 16124, 17, 16, 13
3.51, -1504, -228, 16484, 14, -6, 12
3.62, -1576, -16, 16356, 15, -5, 9
3.73, -1364, -140, 15888, 13, 14, 12
3.84, -1320, -104, 16128, 16, 9, 12
3.95, -1588, -60, 16520, 11, -8, 14
4.06, -1348, -92, 16204, 15, 14, 13
4.17, -1260, -108, 16508, 14, 3, 11
4.29, -1604, -48, 16432, 13, -7, 14
4.40, -1400, -140, 16136, 14, 11, 8
4.50, -1360, -228, 16468, 17, 13, 11
4.61, -1636, -72, 16624, 12, -11, 14
4.72, -1732, -48, 16132, 14, 9, 13
4.84, -1688, 64, 16504, 13, -7, 14
4.94, -1492, -16, 16500, 15, 2, 14
5.05, -1460, -100, 16260, 17, 12, 6
5.17, -1428, -64, 16540, 15, 3, 11
5.28, -1432, -56, 16456, 14, -5, 14
5.39, -1416, -64, 16180, 15, 10, 11
5.50, -1440, -48, 16452, 17, 2, 9
5.61, -1584, -52, 16556, 14, -7, 13
5.72, -1404, -120, 16292, 13, 10, 14
5.83, -1440, -156, 16248, 17, 14, 15
5.94, -1660, -84, 16520, 13, -4, 10
6.05, -1672, -84, 16216, 15, -1, 12
6.15, -1328, -28, 16252, 14, 15, 11
6.26, -1448, -44, 16560, 14, 255, 13
6.37, -1604, -8, 16424, 14, -10, 16
6.48, -1348, -12, 16156, 14, 11, 10
6.60, -1536, -36, 16520, 15, 255, 10
6.71, -1572, 236, 16332, 13, -2, 15
6.81, -1240, -136, 16228, 16, 15, 11
6.92, -1340, -24, 16368, 16, 11, 9
7.03, -1552, -76, 16540, 14, -4, 14
7.14, -1384, -136, 16248, 15, 13, 15
7.26, -1408, -32, 16164, 18, 6, 13
7.37, -1580, -56, 16500, 14, -4, 10
7.48, -1380, -84, 16368, 15, 13, 10
7.59, -1404, -52, 16340, 16, 8, 12
7.70, -1652, -44, 16472, 15, -8, 9
7.80, -1476, -24, 16280, 12, 3, 12
7.91, -1284, -44, 16304, 17, 14, 16
8.02, -1520, -212, 16532, 16, -4, 8
8.13, -1576, 8, 16420, 14, -256, 11
8.24, -1272, -92, 16152, 14, 14, 12
8.35, -1520, -88, 16584, 15, 251, 9
8.46, -1436, -68, 16248, 13, 5, 10
8.57, -1520, -120, 16368, 14, 15, 11
8.68, -1364, -116, 16376, 20, 6, 17
8.79, -1592, -116, 16376, 18, -256, 11
8.90, -1404, -76, 16080, 20, 9, 9
9.01, -1480, -20, 16488, 16, 3, 14
9.12, -1664, 220, 16460, 12, -7, 14
9.23, -1472, -56, 16236, 12, 5, 14
9.34, -1040, -88, 16312, 16, 11, 14
9.45, -1560, -92, 16516, 14, -8, 11
9.56, -1436, -28, 16188, 15, 1, 12
9.67, -1340, -108, 16284, 16, 12, 15
9.78, -1572, 40, 16588, 14, -5, 12
9.89, -1420, -68, 16228, 16, -254, 15
