0.00, 34.312
1.93, 34.312
3.86, 34.312
5.77, 34.312
7.69, 34.312
9.61, 34.312
11.53, 34.312
13.45, 34.312
15.37, 34.312
17.29, 34.312
19.21, 34.312
21.13, 34.375
23.04, 34.375
24.97, 34.375
26.89, 34.375
28.81, 34.375
30.74, 34.375
32.64, 34.375
34.56, 34.375
36.49, 34.375
38.41, 34.375
40.33, 34.375
42.25, 34.375
44.16, 34.375
46.09, 34.375
48.01, 34.375
49.92, 34.375
51.84, 34.375
53.76, 34.437
55.69, 34.375
57.61, 34.437
59.53, 34.437
