0.00, -12856, 808, 10160, 656, -254, -480
0.17, -9928, 1292, 11340, 303, 696, -341
0.29, -15740, 1368, 9996, 277, -97, 95
0.38, -12616, -1384, 7388, 191, 330, -319
0.48, -13644, 2128, 8652, 188, 193, -368
0.53, -15096, 2164, 8800, 145, 23, -306
0.60, -12980, 496, 8968, 82, 147, -488
0.63, -13136, -604, 8976, 70, 198, -555
0.66, -13440, -136, 8772, 32, 173, -603
0.70, -15036, -100, 8884, -61, 126, -511
0.75, -15828, -48, 8816, -214, -132, -401
0.77, -14152, -1532, 7888, -118, -212, -483
0.83, -11836, -1760, 8532, -115, -80, -366
0.88, -12688, -2268, 9260, -125, 385, -371
0.93, -12916, -2876, 8936, 12, 496, -456
0.95, -13208, -2956, 9332, 54, 675, -509
0.98, -13220, -3944, 8148, 103, 626, -516
1.00, -14512, -4440, 6612, 237, 548, -629
1.06, -18064, -2604, 9716, 250, -445, -530
1.09, -14468, -4036, 9316, 146, -611, -332
1.12, -12148, -4024, 9036, 112, -557, -272
1.13, -11684, -4308, 9008, 123, -495, -227
1.15, -11788, -4264, 9732, 125, -435, -190
1.17, -11092, -3352, 9312, 43, -348, -166
1.19, -11444, -2764, 8744, -152, -233, -154
1.22, -12088, -3268, 9816, -209, -86, 54
1.24, -10948, -2940, 9628, -151, -30, 239
1.26, -10440, -2480, 10176, -109, 75, 299
1.28, -10000, -2064, 9696, -191, 223, 200
1.30, -10288, -2068, 9424, -303, 380, 85
1.32, -11588, -1644, 9216, -397, 449, 6
1.33, -12352, -704, 8632, -525, 381, -95
1.35, -12560, -1172, 8228, -632, 340, -129
1.37, -12300, -2340, 8528, -659, 289, -143
1.39, -12168, -2964, 8452, -673, 290, -243
1.41, -11656, -3544, 7996, -634, 288, -376
1.43, -11824, -3076, 8248, -624, 290, -558
1.45, -12096, -3876, 8228, -600, 278, -749
1.47, -12444, -5132, 8308, -487, 243, -852
1.49, -12776, -5608, 7784, -394, 221, -981
1.51, -13028, -5664, 8400, -343, 137, -1063
1.53, -13608, -6384, 8092, -306, 137, -1058
1.55, -14244, -5772, 7696, -240, 115, -995
1.57, -14012, -5648, 7556, -170, 40, -941
1.59, -13500, -5336, 7560, -171, 52, -974
1.61, -13192, -6272, 7004, -194, 23, -1038
1.63, -13540, -7200, 7548, -237, -14, -1119
1.65, -13636, -8208, 8104, -203, -1, -1167
1.67, -13776, -8836, 8364, -97, -255, -1152
1.69, -12816, -9068, 8416, -30, 81, -1077
1.71, -11328, -9956, 8464, 141, 310, -1072
1.73, -10960, -9512, 8416, 262, 435, -1085
1.75, -10728, -9776, 8588, 366, 566, -1095
